Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd
34,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,560.305512,574.968116,14.662603999999988,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6624,0.3277000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6624, 4.6627, 4.7494000000000005, 4.960500000000001, 5.1252, 5.4484, 14.2299, 14.3937, 14.5262]","[4.6626, 4.7195, 4.8016000000000005, 4.964, 5.13, 5.4558, 14.2852, 14.4546, 14.5938]","[4.7472, 4.8689, 4.9593, 5.2194, 5.41, 9.2888, 9.4704]","[4.8017, 4.944500000000001, 4.9629, 5.2843, 5.4603, 9.3521, 9.5183]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
35,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,574.981012,594.734916,19.75390400000004,2.8206,3.8301,1.0094999999999996,4.3385,4.7537,0.4152000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.7537, 10.145, 10.2166, 10.3495, 10.4883, 10.6877, 14.4614, 15.2298, 15.3528, 15.614400000000002, 16.4363, 18.8119]","[4.8457, 10.2095, 10.2624, 10.4102, 10.5427, 10.694, 14.4842, 15.2616, 15.4386, 15.6272, 16.4627, 18.9073]","[4.935700000000001, 5.0718000000000005, 5.179200000000001, 5.2904, 5.3997, 5.5177000000000005, 5.6567, 5.8015, 5.947, 6.1014, 6.2963000000000005, 6.4729, 6.6987000000000005, 9.5008, 9.6227, 9.7579, 9.9169, 10.1993, 10.6652, 12.4808, 12.6197, 12.7681, 12.9546, 13.103, 13.2678, 13.8141, 13.9924, 14.4534, 15.2566, 15.6019, 15.9816, 16.151500000000002, 16.4515, 16.6381, 19.0138]","[5.0055000000000005, 5.1099000000000006, 5.2164, 5.3277, 5.4429, 5.562600000000001, 5.7049, 5.8666, 6.0053, 6.1605, 6.370900000000001, 6.5408, 6.750500000000001, 9.5516, 9.6755, 9.8215, 9.9783, 10.2049, 10.6983, 12.5347, 12.6846, 12.8273, 12.9968, 13.152, 13.3214, 13.8874, 14.0494, 14.486, 15.2602, 15.6294, 16.0392, 16.2152, 16.459400000000002, 16.6614, 19.0671]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
36,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,594.748412,609.431716,14.68330400000002,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6831000000000005,0.3484000000000007,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6831000000000005, 4.8234, 4.9513, 5.098, 5.2493, 5.3904000000000005, 8.6487, 8.785300000000001, 8.964400000000001, 11.2811, 11.5002, 11.8132, 14.209700000000002, 14.4263]","[4.7446, 4.8794, 5.0037, 5.135000000000001, 5.2668, 5.3956, 8.7126, 8.845, 8.9906, 11.3158, 11.5089, 11.8837, 14.3044, 14.4464]","[5.2563, 5.3859, 8.9635, 11.456, 14.4151]","[5.2668, 5.3903, 8.9914, 11.5185, 14.4482]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
37,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,609.446912,629.081816,19.634904000000013,2.8206,3.8301,1.0094999999999996,4.3385,4.6347000000000005,0.2962000000000007,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6347000000000005, 6.1885, 6.419300000000001, 10.7236, 10.8054, 15.7593, 16.1399, 19.5032]","[4.7306, 6.2626, 6.4453000000000005, 10.7982, 10.8186, 15.8501, 16.1517, 19.5923]","[4.809200000000001, 4.9612, 5.0739, 5.1916, 5.3036, 5.4226, 5.5529, 5.5737000000000005, 5.719600000000001, 5.8463, 5.9909, 6.421200000000001, 10.8933, 11.0238, 11.2377, 15.930700000000002, 16.0819, 16.1065]","[4.8969000000000005, 5.0053, 5.1172, 5.231800000000001, 5.345400000000001, 5.4714, 5.5582, 5.611800000000001, 5.7529, 5.8993, 6.0417000000000005, 6.4443, 10.952, 11.0775, 11.2566, 15.9975, 16.096500000000002, 16.1549]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
38,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,629.097212,643.763915,14.666702999999984,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6665,0.3318000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6665, 4.8308, 4.9565, 5.0868, 5.2309, 5.3436, 5.4993, 5.661700000000001, 5.7755, 5.9316, 9.1467, 9.3151, 12.3533, 12.5191]","[4.7632, 4.884, 5.006200000000001, 5.1306, 5.2644, 5.3981, 5.5378, 5.6683, 5.8394, 5.9881, 9.2152, 9.3658, 12.435, 12.5927]","[9.3552, 9.4603, 9.6025, 9.7741, 12.6921, 12.8591, 14.1078, 14.1976, 14.3506]","[9.3656, 9.5181, 9.6617, 9.8158, 12.749, 12.9137, 14.1194, 14.2687, 14.4234]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
39,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,643.778312,663.401516,19.623203999999987,2.8206,3.8301,1.0094999999999996,4.3385,4.623,0.2845000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.623, 4.7122, 5.9002, 5.9125000000000005, 6.1158, 6.3992, 9.0329, 13.622]","[4.7091, 4.727, 5.9073, 5.9667, 6.1344, 6.403700000000001, 9.0933, 13.6852]","[4.8013, 4.9773000000000005, 5.0842, 5.1954, 5.3108, 5.4534, 5.579400000000001, 5.7213, 6.109500000000001, 6.5446, 9.2678, 13.7879]","[4.9089, 5.0228, 5.1296, 5.2382, 5.3579, 5.493, 5.6425, 5.778700000000001, 6.135800000000001, 6.6016, 9.2852, 13.8486]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
40,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,663.417012,678.074816,14.657804000000056,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6576,0.3229000000000006,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6576, 4.826700000000001, 4.9381, 5.060300000000001, 5.1869000000000005, 5.3379, 5.487, 5.6379, 5.7903, 8.6791, 8.838700000000001, 8.8483, 9.5476]","[4.7451, 4.8596, 4.9869, 5.1094, 5.2336, 5.3636, 5.5031, 5.6977, 5.839300000000001, 8.7575, 8.8446, 8.897, 9.5949]","[8.9959, 9.1416, 9.3151]","[9.0507, 9.1992, 9.3854]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
41,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,678.089012,697.745316,19.656303999999977,2.8206,3.8301,1.0094999999999996,4.3385,4.6561,0.3176000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6561, 13.3793, 17.8166]","[4.7007, 13.4716, 17.9008]","[4.7241, 4.8272, 4.96, 5.0841, 5.2179, 5.3684, 5.8433, 9.2948, 9.4849, 13.5638, 18.0116]","[4.7655, 4.893400000000001, 5.0176, 5.1407, 5.2686, 5.4219, 5.8691, 9.3491, 9.5181, 13.628, 18.0688]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
42,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,697.761212,712.3854150000003,14.624202999999964,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6240000000000006,0.2893000000000008,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6240000000000006, 4.7704, 4.9478, 5.0928, 5.2137, 5.3399, 5.492100000000001, 5.6319, 5.7686, 5.921, 6.1009, 6.5929, 6.9057, 7.0915, 9.6488, 9.7988, 10.4529, 10.9246, 10.9334]","[4.6936, 4.8739, 5.0045, 5.1376, 5.2599, 5.3871, 5.524500000000001, 5.6673, 5.8243, 5.9785, 6.1234, 6.633, 6.972300000000001, 7.15, 9.7005, 9.8455, 10.4776, 10.9293, 11.0131]","[9.9628, 10.4479, 10.7466]","[10.0192, 10.4781, 10.785]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
43,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,712.402412,732.039516,19.637104000000026,2.8206,3.8301,1.0094999999999996,4.3385,4.6369,0.2984,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6369, 4.9116, 7.019900000000001, 14.1503, 14.357, 14.533, 14.6435, 14.976, 14.9936, 17.0948, 18.4741, 18.9735]","[4.7355, 4.9142, 7.0497000000000005, 14.1956, 14.3647, 14.5472, 14.7234, 14.9843, 15.0634, 17.134700000000002, 18.5295, 19.0128]","[4.816800000000001, 5.0057, 5.129300000000001, 5.2362, 5.349600000000001, 5.4617, 5.5785, 5.6989, 5.827500000000001, 5.9844, 11.8678, 12.0249, 14.3437, 14.493, 15.2493]","[4.9195, 5.0599, 5.1667000000000005, 5.2742, 5.3883, 5.5025, 5.6185, 5.7431, 5.870900000000001, 6.0235, 11.8816, 12.0793, 14.3778, 14.548, 15.2744]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
44,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,732.054712,746.681315,14.626603000000046,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6264,0.2917000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6264, 4.815, 4.9932, 5.127000000000001, 5.2624, 5.3827, 5.5538, 5.7133, 5.8527000000000005, 6.0004, 6.022600000000001, 6.4295, 8.6407, 9.1855, 10.0673, 10.1159, 10.2921, 10.4121, 10.5997, 12.3241, 12.5521]","[4.730300000000001, 4.9031, 5.0295000000000005, 5.166300000000001, 5.2975, 5.4424, 5.5777, 5.7279, 5.883500000000001, 6.0049, 6.0559, 6.458600000000001, 8.6796, 9.213, 10.0677, 10.123, 10.3146, 10.4523, 10.6858, 12.4162, 12.5769]","[5.7102, 6.4417, 8.8042, 9.3363, 9.4335, 9.4363, 10.0492, 10.1075, 10.1866, 10.277, 10.3902, 10.5241, 11.3706]","[5.7281, 6.4554, 8.8284, 9.3616, 9.4356, 9.4375, 10.0567, 10.1239, 10.2, 10.353, 10.4506, 10.6953, 11.4489]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
45,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,746.697512,766.461516,19.764004,2.8206,3.8301,1.0094999999999996,4.3385,4.7638,0.4253,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.7638, 11.0808, 13.319]","[4.8439000000000005, 11.1151, 13.342]","[4.9358, 5.0806, 5.192, 5.3135, 5.4328, 5.560700000000001, 5.7099, 5.8898, 11.085, 11.2136, 11.3591, 13.5181, 19.1247, 19.2601]","[5.008100000000001, 5.1231, 5.2389, 5.3582, 5.4804, 5.6113, 5.769, 5.9387, 11.1156, 11.2756, 11.4193, 13.5439, 19.1804, 19.3173]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
46,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,766.475512,781.164515,14.689003000000069,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6888000000000005,0.3541000000000007,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6888000000000005, 4.8485000000000005, 5.165100000000001, 5.4171000000000005, 5.535900000000001, 5.7594, 5.9058, 5.9349, 9.2094, 9.3956, 13.7339]","[4.7481, 4.8798, 5.2428, 5.424300000000001, 5.6153, 5.7673000000000005, 5.9115, 5.9652, 9.2878, 9.4409, 13.8086]","[4.8707, 4.9564, 5.4198, 13.9156]","[4.8783, 5.0171, 5.4244, 13.9518]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
47,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,781.180113,800.847515,19.66740200000004,2.8206,3.8301,1.0094999999999996,4.3385,4.6672,0.3287000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6672, 6.354, 16.0864, 16.2714, 16.439, 16.8769]","[4.7613, 6.373600000000001, 16.1822, 16.343500000000002, 16.504, 16.9298]","[4.8359000000000005, 4.9716000000000005, 5.0843, 5.2015, 5.3163, 5.4426000000000005, 5.5762, 5.7132000000000005, 5.8514, 5.9863, 6.1343000000000005, 6.3425, 6.471900000000001, 6.6858, 7.0234000000000005, 10.4546, 10.584, 10.7619, 16.4924, 16.6327, 16.918400000000002]","[4.9035, 5.0134, 5.1286000000000005, 5.2447, 5.3635, 5.4889, 5.6252, 5.7616000000000005, 5.8955, 6.037800000000001, 6.186100000000001, 6.3741, 6.5427, 6.7319, 7.0841, 10.5067, 10.6446, 10.8113, 16.5032, 16.6756, 16.924300000000002]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
48,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,800.865912,815.538216,14.672304000000056,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6721,0.3374000000000006,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6721, 5.3208, 5.3735, 5.5332, 5.8544, 11.6014]","[4.7537, 5.329400000000001, 5.4194, 5.568700000000001, 5.8902, 11.6737]","[4.8883, 4.9994000000000005, 5.1406, 11.0279, 11.1599, 11.3813]","[4.9215, 5.0632, 5.2225, 11.0861, 11.2124, 11.4017]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
49,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,815.549212,835.234116,19.68490399999996,2.8206,3.8301,1.0094999999999996,4.3385,4.6847,0.3462000000000005,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6847, 16.008300000000002, 16.1875, 16.2221]","[4.7693, 16.0852, 16.1932, 16.2813]","[4.8551, 4.9886, 5.1025, 5.2183, 5.3363000000000005, 5.4598, 5.5925, 5.7352, 5.8802, 6.0354, 6.2323, 6.6827000000000005, 7.1763, 7.755000000000001, 7.9644, 10.7553, 10.9064, 11.0626, 11.2529, 16.270300000000002, 16.3981, 16.6022]","[4.9175, 5.0324, 5.1456, 5.2622, 5.3805000000000005, 5.5074000000000005, 5.6465000000000005, 5.7978000000000005, 5.9392000000000005, 6.0844000000000005, 6.2747, 6.7281, 7.2411, 7.8223, 8.016, 10.8103, 10.9752, 11.1232, 11.291, 16.2803, 16.4447, 16.6402]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
50,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,835.248712,849.9393140000003,14.690602000000013,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6904,0.3557000000000005,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6904, 4.821000000000001, 4.9476, 5.0697, 5.2151000000000005, 5.343100000000001, 5.4817, 5.6364, 11.5935, 11.8019]","[4.7475000000000005, 4.8761, 4.9933000000000005, 5.1172, 5.2485, 5.392, 5.5351, 5.6685, 11.6554, 11.8243]","[5.919300000000001, 9.2022, 9.3332, 11.7915]","[5.973, 9.2469, 9.391, 11.8274]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
51,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,849.953811,869.618314,19.66450300000008,2.8206,3.8301,1.0094999999999996,4.3385,4.6643,0.3258000000000001,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6643, 11.4919, 18.1126, 18.8962, 18.9154]","[4.738300000000001, 11.5333, 18.2081, 18.9082, 18.9977]","[4.8209, 4.9481, 5.0567, 5.1685, 5.2838, 5.4106000000000005, 5.546200000000001, 5.671600000000001, 5.8043000000000005, 5.9505, 6.1501, 6.2984, 6.465400000000001, 11.1496, 11.2827, 11.5057, 11.6436, 18.2895, 18.4277, 18.5695, 19.1021]","[4.8789, 4.988700000000001, 5.1002, 5.2123, 5.335, 5.466200000000001, 5.5987, 5.7236, 5.857200000000001, 6.0041, 6.1912, 6.3516, 6.5244, 11.1961, 11.3371, 11.5328, 11.704, 18.3518, 18.4865, 18.6282, 19.1588]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
52,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,869.635411,884.2623150000003,14.626903999999964,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6267000000000005,0.2920000000000007,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6267000000000005, 4.9934, 5.0741000000000005, 5.2412, 5.3832, 5.408, 5.5292, 5.669700000000001, 5.6852, 5.8217, 5.9836, 6.157900000000001, 6.1741, 6.516, 9.454, 9.6515, 12.4877, 12.5048]","[4.7276, 4.9974, 5.1665, 5.3109, 5.3937, 5.4504, 5.5887, 5.6801, 5.730300000000001, 5.8782000000000005, 6.0426, 6.1661, 6.2061, 6.5864, 9.5273, 9.6902, 12.5018, 12.658]","[4.8491, 9.6681, 12.1887, 12.3309]","[4.8845, 9.6906, 12.2455, 12.3922]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
53,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,884.279011,903.908215,19.629204000000072,2.8206,3.8301,1.0094999999999996,4.3385,4.629,0.2905000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.629, 4.9151, 5.0037, 5.0438, 5.0979, 5.2305, 14.8806]","[4.7074, 4.9205000000000005, 5.0174, 5.0456, 5.1257, 5.314900000000001, 14.9623]","[4.8555, 5.4127, 9.2276, 9.3683, 9.5105, 9.6497, 9.8398, 15.0623]","[4.9236, 5.4792000000000005, 9.2843, 9.4237, 9.5675, 9.7058, 9.8526, 15.1445]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
54,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,903.923611,918.599215,14.675603999999908,2.8181000000000003,3.8276,1.0094999999999996,4.3347,4.6754000000000016,0.3407000000000009,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.675400000000001, 4.8394, 4.9667, 5.0994, 5.2297, 5.3943, 5.9405, 6.1404000000000005, 10.5887, 10.7676, 14.5759]","[4.758900000000001, 4.8946000000000005, 5.0221, 5.1483, 5.282500000000001, 5.4209000000000005, 6.0042, 6.181900000000001, 10.6558, 10.8415, 14.657]","[9.9701, 10.1458, 10.272, 10.4074, 10.982]","[10.0639, 10.2055, 10.3267, 10.4652, 11.0116]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
55,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,918.613311,938.302215,19.688904000000093,2.8206,3.8301,1.0094999999999996,4.3385,4.6887,0.3502,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6887, 6.0057, 12.2683, 17.872700000000002]","[4.7792, 6.0375000000000005, 12.3098, 17.935100000000002]","[4.8763000000000005, 5.014200000000001, 5.132000000000001, 5.2447, 5.3641000000000005, 5.4904, 5.6265, 5.7814000000000005, 6.1688, 12.2773, 12.405, 12.5512, 12.7131, 18.0423, 18.233]","[4.9451, 5.060700000000001, 5.173500000000001, 5.2912, 5.4138, 5.542000000000001, 5.6818, 5.8302000000000005, 6.2189000000000005, 12.3162, 12.4701, 12.604, 12.7568, 18.1232, 18.2932]",0.0071,0.0084,100,1,0.5,5.0,0.0,0,0,1,1,0,1,10,1,0,0.0,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod4,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod4,11,36004,11,1.8.2,011_stage_training_v6_20250804-143418,2025-08-04,14:34:30.990038,15:20:54.787617
